KOD GUS;rok;powiat;podregion;województwo;ID powiat;ID podreg;ID woj.;id;XA03;XA04;XA05;XA06;XA17;XA19;XA20;XA21;XA28;XA29;XA30;XA45;XA46;XB03;XB14;XB17;XB23;XB24;XC05
3060909000.00;1997.00;Powiat lubelski; lubelski;Lubelskie;609.00;9.00;6.00;819;673.00;4931.00;7469.00;NA;NA;36638.00;74581.00;23366.00;4825.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3060910000.00;1997.00;Powiat łęczyński; lubelski;Lubelskie;610.00;9.00;6.00;820;95.00;6705.00;3887.00;NA;NA;18574.00;31983.00;6935.00;2192.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3060911000.00;1997.00;Powiat łukowski; lubelski;Lubelskie;611.00;9.00;6.00;821;232.00;7887.00;9225.00;NA;NA;34781.00;59724.00;16687.00;4386.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3060912000.00;1997.00;Powiat opolski; lubelski;Lubelskie;612.00;9.00;6.00;822;156.00;3078.00;5219.00;NA;NA;17799.00;36896.00;11353.00;2316.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3060713000.00;1997.00;Powiat parczewski; bialskopodlaski;Lubelskie;613.00;7.00;6.00;823;505.00;1868.00;3195.00;NA;NA;11334.00;21009.00;6816.00;1521.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3060914000.00;1997.00;Powiat puławski; lubelski;Lubelskie;614.00;9.00;6.00;824;344.00;12528.00;14102.00;NA;NA;31534.00;73537.00;18261.00;6023.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3060715000.00;1997.00;Powiat radzyński; bialskopodlaski;Lubelskie;615.00;7.00;6.00;825;248.00;2131.00;5508.00;NA;NA;18897.00;34834.00;10440.00;2446.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3060916000.00;1997.00;Powiat rycki; lubelski;Lubelskie;616.00;9.00;6.00;826;184.00;2670.00;6986.00;NA;NA;18272.00;35684.00;9653.00;2411.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3060917000.00;1997.00;Powiat świdnicki; lubelski;Lubelskie;617.00;9.00;6.00;827;256.00;7984.00;5106.00;NA;NA;18598.00;44434.00;10670.00;3577.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3060818000.00;1997.00;Powiat tomaszowski; chełmsko-zamojski;Lubelskie;618.00;8.00;6.00;828;1077.00;3527.00;8704.00;NA;NA;27046.00;51076.00;15475.00;4261.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3060719000.00;1997.00;Powiat włodawski; bialskopodlaski;Lubelskie;619.00;7.00;6.00;829;483.00;1764.00;4367.00;NA;NA;12524.00;23903.00;6627.00;2009.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3060820000.00;1997.00;Powiat zamojski; chełmsko-zamojski;Lubelskie;620.00;8.00;6.00;830;305.00;3025.00;6616.00;NA;NA;30991.00;59738.00;22812.00;3750.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3060761000.00;1997.00;Powiat m.Biała Podlaska; bialskopodlaski;Lubelskie;661.00;7.00;6.00;831;88.00;6200.00;11935.00;NA;NA;17691.00;34521.00;5395.00;3995.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3060862000.00;1997.00;Powiat m.Chełm; chełmsko-zamojski;Lubelskie;662.00;8.00;6.00;832;67.00;6778.00;13312.00;NA;NA;19428.00;42989.00;7875.00;5330.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3060963000.00;1997.00;Powiat m.Lublin; lubelski;Lubelskie;663.00;9.00;6.00;833;466.00;42289.00;81132.00;NA;NA;83259.00;225617.00;47134.00;30224.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3060864000.00;1997.00;Powiat m.Zamość; chełmsko-zamojski;Lubelskie;664.00;8.00;6.00;834;98.00;7233.00;15158.00;NA;NA;20079.00;40755.00;6802.00;6125.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
4081001000.00;1997.00;Powiat gorzowski; gorzowski;Lubuskie;801.00;10.00;8.00;835;710.00;4466.00;6104.00;NA;NA;18148.00;36555.00;7620.00;3870.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
4081102000.00;1997.00;Powiat krośnieński; zielonogórski;Lubuskie;802.00;11.00;8.00;836;730.00;3810.00;5592.00;NA;NA;17135.00;35924.00;7131.00;3777.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
4081003000.00;1997.00;Powiat międzyrzecki; gorzowski;Lubuskie;803.00;10.00;8.00;837;967.00;4477.00;6755.00;NA;NA;17191.00;36167.00;7608.00;3715.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
4081104000.00;1997.00;Powiat nowosolski; zielonogórski;Lubuskie;804.00;11.00;8.00;838;1198.00;11227.00;11643.00;NA;NA;35999.00;75078.00;16367.00;7920.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
4081005000.00;1997.00;Powiat słubicki; gorzowski;Lubuskie;805.00;10.00;8.00;839;792.00;3257.00;8224.00;NA;NA;13416.00;28360.00;5419.00;4123.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
4081006000.00;1997.00;Powiat strzelecko-drezdenecki; gorzowski;Lubuskie;806.00;10.00;8.00;840;1031.00;4163.00;4317.00;NA;NA;14862.00;29887.00;6652.00;2598.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
4081007000.00;1997.00;Powiat sulęciński; gorzowski;Lubuskie;807.00;10.00;8.00;841;512.00;2436.00;3952.00;NA;NA;10385.00;20626.00;4836.00;1907.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
4081108000.00;1997.00;Powiat świebodziński; zielonogórski;Lubuskie;808.00;11.00;8.00;842;897.00;4910.00;8258.00;NA;NA;16478.00;33477.00;7600.00;3984.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
4081109000.00;1997.00;Powiat zielonogórski; zielonogórski;Lubuskie;809.00;11.00;8.00;843;666.00;6894.00;7001.00;NA;NA;24979.00;50723.00;9979.00;6144.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
4081110000.00;1997.00;Powiat żagański; zielonogórski;Lubuskie;810.00;11.00;8.00;844;524.00;6834.00;8513.00;NA;NA;23881.00;50172.00;11687.00;5430.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
4081111000.00;1997.00;Powiat żarski; zielonogórski;Lubuskie;811.00;11.00;8.00;845;621.00;9524.00;11106.00;NA;NA;28812.00;60170.00;13435.00;7449.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
4081112000.00;1997.00;Powiat wschowski; zielonogórski;Lubuskie;812.00;11.00;8.00;846;NA;NA;0.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
4081061000.00;1997.00;Powiat m.Gorzów Wielkopolski; gorzowski;Lubuskie;861.00;10.00;8.00;847;454.00;20956.00;24120.00;NA;NA;32116.00;79003.00;14617.00;12218.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
4081162000.00;1997.00;Powiat m.Zielona Góra; zielonogórski;Lubuskie;862.00;11.00;8.00;848;191.00;15315.00;28738.00;NA;NA;27889.00;75207.00;14754.00;15655.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1101301000.00;1997.00;Powiat bełchatowski; piotrkowsko-skierniewicki;Łódzkie;1001.00;13.00;10.00;849;215.00;24030.00;10485.00;NA;NA;33641.00;64532.00;12510.00;6649.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1101202000.00;1997.00;Powiat kutnowski; łódzki;Łódzkie;1002.00;12.00;10.00;850;899.00;12040.00;11966.00;NA;NA;27735.00;67206.00;17421.00;4837.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1101203000.00;1997.00;Powiat łaski; łódzki;Łódzkie;1003.00;12.00;10.00;851;92.00;4450.00;4604.00;NA;NA;13593.00;30801.00;8390.00;3381.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1101204000.00;1997.00;Powiat łęczycki; łódzki;Łódzkie;1004.00;12.00;10.00;852;320.00;2330.00;4395.00;NA;NA;14591.00;33095.00;10197.00;1918.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1101305000.00;1997.00;Powiat łowicki; piotrkowsko-skierniewicki;Łódzkie;1005.00;13.00;10.00;853;574.00;6321.00;7369.00;NA;NA;22175.00;50141.00;14586.00;4364.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1101206000.00;1997.00;Powiat łódzki wschodni; łódzki;Łódzkie;1006.00;12.00;10.00;854;320.00;7143.00;8894.00;NA;NA;22653.00;55108.00;14540.00;7594.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1101307000.00;1997.00;Powiat opoczyński; piotrkowsko-skierniewicki;Łódzkie;1007.00;13.00;10.00;855;196.00;7994.00;7016.00;NA;NA;23416.00;44693.00;12644.00;3587.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1101208000.00;1997.00;Powiat pabianicki; łódzki;Łódzkie;1008.00;12.00;10.00;856;201.00;18669.00;11866.00;NA;NA;27445.00;73958.00;20105.00;9963.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1101309000.00;1997.00;Powiat pajęczański; piotrkowsko-skierniewicki;Łódzkie;1009.00;13.00;10.00;857;321.00;3564.00;3587.00;NA;NA;14724.00;31224.00;9580.00;2634.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1101310000.00;1997.00;Powiat piotrkowski; piotrkowsko-skierniewicki;Łódzkie;1010.00;13.00;10.00;858;566.00;3608.00;4253.00;NA;NA;24580.00;51937.00;16305.00;3730.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1101211000.00;1997.00;Powiat poddębicki; łódzki;Łódzkie;1011.00;12.00;10.00;859;378.00;2512.00;3100.00;NA;NA;11256.00;25784.00;8109.00;2276.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1101312000.00;1997.00;Powiat radomszczański; piotrkowsko-skierniewicki;Łódzkie;1012.00;13.00;10.00;860;640.00;10639.00;10534.00;NA;NA;31213.00;71891.00;20444.00;6486.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1101313000.00;1997.00;Powiat rawski; piotrkowsko-skierniewicki;Łódzkie;1013.00;13.00;10.00;861;395.00;4470.00;3978.00;NA;NA;14244.00;29712.00;7832.00;2518.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1101214000.00;1997.00;Powiat sieradzki; łódzki;Łódzkie;1014.00;12.00;10.00;862;400.00;8042.00;14674.00;NA;NA;34488.00;72122.00;19110.00;6991.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1101315000.00;1997.00;Powiat skierniewicki; piotrkowsko-skierniewicki;Łódzkie;1015.00;13.00;10.00;863;221.00;1209.00;1752.00;NA;NA;10378.00;21269.00;7759.00;1417.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1101316000.00;1997.00;Powiat tomaszowski; piotrkowsko-skierniewicki;Łódzkie;1016.00;13.00;10.00;864;309.00;12098.00;11245.00;NA;NA;31314.00;74181.00;20400.00;7518.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1101217000.00;1997.00;Powiat wieluński; łódzki;Łódzkie;1017.00;12.00;10.00;865;239.00;6288.00;7827.00;NA;NA;21656.00;46817.00;13301.00;4321.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1101218000.00;1997.00;Powiat wieruszowski; łódzki;Łódzkie;1018.00;12.00;10.00;866;226.00;5028.00;3029.00;NA;NA;11746.00;24083.00;6932.00;1717.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1101219000.00;1997.00;Powiat zduńskowolski; łódzki;Łódzkie;1019.00;12.00;10.00;867;102.00;9224.00;8523.00;NA;NA;18498.00;40774.00;9945.00;4489.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1101220000.00;1997.00;Powiat zgierski; łódzki;Łódzkie;1020.00;12.00;10.00;868;342.00;15487.00;15744.00;NA;NA;37539.00;99133.00;25070.00;11778.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1101221000.00;1997.00;Powiat brzeziński; łódzki;Łódzkie;1021.00;12.00;10.00;869;NA;NA;0.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1101461000.00;1997.00;Powiat m.Łódź; m. Łódź;Łódzkie;1061.00;14.00;10.00;870;936.00;100219.00;149428.00;NA;NA;154521.00;504603.00;153193.00;71738.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1101362000.00;1997.00;Powiat m.Piotrków Trybunalski; piotrkowsko-skierniewicki;Łódzkie;1062.00;13.00;10.00;871;74.00;13611.00;15066.00;NA;NA;19887.00;50665.00;10904.00;6979.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1101363000.00;1997.00;Powiat m.Skierniewice; piotrkowsko-skierniewicki;Łódzkie;1063.00;13.00;10.00;872;26.00;5445.00;9209.00;NA;NA;12784.00;30194.00;5546.00;3757.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2121501000.00;1997.00;Powiat bocheński; krakowsko-tarnowski;Małopolskie;1201.00;15.00;12.00;873;177.00;6696.00;7720.00;NA;NA;29295.00;54290.00;13600.00;4783.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2121502000.00;1997.00;Powiat brzeski; krakowsko-tarnowski;Małopolskie;1202.00;15.00;12.00;874;180.00;4754.00;7809.00;NA;NA;26645.00;49737.00;12350.00;3651.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2121503000.00;1997.00;Powiat chrzanowski; krakowsko-tarnowski;Małopolskie;1203.00;15.00;12.00;875;223.00;21587.00;13030.00;NA;NA;33144.00;79707.00;18645.00;7279.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2121504000.00;1997.00;Powiat dąbrowski; krakowsko-tarnowski;Małopolskie;1204.00;15.00;12.00;876;155.00;1730.00;4783.00;NA;NA;17502.00;32618.00;8553.00;1839.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2121605000.00;1997.00;Powiat gorlicki; nowosądecki;Małopolskie;1205.00;16.00;12.00;877;723.00;9041.00;10752.00;NA;NA;32443.00;60459.00;14943.00;5311.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2121506000.00;1997.00;Powiat krakowski; krakowsko-tarnowski;Małopolskie;1206.00;15.00;12.00;878;1230.00;11976.00;13384.00;NA;NA;62655.00;134753.00;35590.00;13575.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2121607000.00;1997.00;Powiat limanowski; nowosądecki;Małopolskie;1207.00;16.00;12.00;879;175.00;5130.00;9149.00;NA;NA;38118.00;63095.00;15005.00;5579.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2121508000.00;1997.00;Powiat miechowski; krakowsko-tarnowski;Małopolskie;1208.00;15.00;12.00;880;239.00;1853.00;4560.00;NA;NA;13344.00;29284.00;10734.00;2151.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2121609000.00;1997.00;Powiat myślenicki; nowosądecki;Małopolskie;1209.00;16.00;12.00;881;143.00;6562.00;8168.00;NA;NA;34541.00;62328.00;14079.00;6297.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2121610000.00;1997.00;Powiat nowosądecki; nowosądecki;Małopolskie;1210.00;16.00;12.00;882;582.00;5524.00;13785.00;NA;NA;62251.00;102636.00;23271.00;7586.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2121611000.00;1997.00;Powiat nowotarski; nowosądecki;Małopolskie;1211.00;16.00;12.00;883;228.00;8078.00;16439.00;NA;NA;54630.00;100586.00;21141.00;11347.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2121512000.00;1997.00;Powiat olkuski; krakowsko-tarnowski;Małopolskie;1212.00;15.00;12.00;884;172.00;15492.00;12060.00;NA;NA;31953.00;74280.00;18187.00;8465.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2121513000.00;1997.00;Powiat oświęcimski; krakowsko-tarnowski;Małopolskie;1213.00;15.00;12.00;885;834.00;24931.00;16311.00;NA;NA;40739.00;92989.00;20450.00;7578.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2121514000.00;1997.00;Powiat proszowicki; krakowsko-tarnowski;Małopolskie;1214.00;15.00;12.00;886;203.00;877.00;3058.00;NA;NA;11566.00;25505.00;7814.00;1840.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2121615000.00;1997.00;Powiat suski; nowosądecki;Małopolskie;1215.00;16.00;12.00;887;198.00;4213.00;7922.00;NA;NA;23675.00;44887.00;11832.00;4660.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2121516000.00;1997.00;Powiat tarnowski; krakowsko-tarnowski;Małopolskie;1216.00;15.00;12.00;888;422.00;7140.00;9964.00;NA;NA;54420.00;98396.00;25141.00;5565.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2121617000.00;1997.00;Powiat tatrzański; nowosądecki;Małopolskie;1217.00;16.00;12.00;889;20.00;2348.00;9726.00;NA;NA;18376.00;37757.00;9425.00;7355.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2121618000.00;1997.00;Powiat wadowicki; nowosądecki;Małopolskie;1218.00;16.00;12.00;890;341.00;15738.00;12649.00;NA;NA;43932.00;88914.00;20260.00;9281.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2121519000.00;1997.00;Powiat wielicki; krakowsko-tarnowski;Małopolskie;1219.00;15.00;12.00;891;280.00;4822.00;6232.00;NA;NA;27577.00;56439.00;14583.00;5922.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2121761000.00;1997.00;Powiat m.Kraków; m. Kraków;Małopolskie;1261.00;17.00;12.00;892;858.00;113371.00;178089.00;NA;NA;157013.00;467256.00;116268.00;74097.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2121662000.00;1997.00;Powiat m.Nowy Sącz; nowosądecki;Małopolskie;1262.00;16.00;12.00;893;76.00;13421.00;20274.00;NA;NA;24945.00;48850.00;9495.00;7533.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2121563000.00;1997.00;Powiat m.Tarnów; krakowsko-tarnowski;Małopolskie;1263.00;15.00;12.00;894;152.00;24321.00;26166.00;NA;NA;32587.00;73691.00;15456.00;8134.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1142101000.00;1997.00;Powiat białobrzeski; radomski;Mazowieckie;1401.00;21.00;14.00;895;134.00;666.00;1913.00;NA;NA;10090.00;18658.00;5549.00;2255.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1141802000.00;1997.00;Powiat ciechanowski; ciechanowsko-płocki;Mazowieckie;1402.00;18.00;14.00;896;404.00;7024.00;11814.00;NA;NA;27193.00;54079.00;12672.00;6035.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1142103000.00;1997.00;Powiat garwoliński; radomski;Mazowieckie;1403.00;21.00;14.00;897;244.00;5779.00;7663.00;NA;NA;32529.00;58766.00;16704.00;5374.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1141804000.00;1997.00;Powiat gostyniński; ciechanowsko-płocki;Mazowieckie;1404.00;18.00;14.00;898;326.00;3898.00;4945.00;NA;NA;13441.00;28771.00;7224.00;2372.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1142005000.00;1997.00;Powiat grodziski; warszawski;Mazowieckie;1405.00;20.00;14.00;899;232.00;7227.00;7564.00;NA;NA;17339.00;41906.00;11704.00;6562.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1142006000.00;1997.00;Powiat grójecki; warszawski;Mazowieckie;1406.00;20.00;14.00;900;629.00;7129.00;7588.00;NA;NA;28080.00;63515.00;17311.00;6065.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1142107000.00;1997.00;Powiat kozienicki; radomski;Mazowieckie;1407.00;21.00;14.00;901;395.00;7266.00;5612.00;NA;NA;18956.00;37379.00;10298.00;2757.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1142008000.00;1997.00;Powiat legionowski; warszawski;Mazowieckie;1408.00;20.00;14.00;902;569.00;6226.00;7769.00;NA;NA;21007.00;54526.00;10450.00;7514.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1142109000.00;1997.00;Powiat lipski; radomski;Mazowieckie;1409.00;21.00;14.00;903;194.00;1226.00;3204.00;NA;NA;10849.00;22063.00;8491.00;1386.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1141910000.00;1997.00;Powiat łosicki; ostrołęcko-siedlecki;Mazowieckie;1410.00;19.00;14.00;904;293.00;1289.00;3033.00;NA;NA;10002.00;18834.00;6613.00;1516.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1141911000.00;1997.00;Powiat makowski; ostrołęcko-siedlecki;Mazowieckie;1411.00;19.00;14.00;905;389.00;1966.00;3983.00;NA;NA;14482.00;27270.00;8396.00;2339.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1142012000.00;1997.00;Powiat miński; warszawski;Mazowieckie;1412.00;20.00;14.00;906;339.00;10854.00;11802.00;NA;NA;39478.00;87158.00;22797.00;10256.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1141813000.00;1997.00;Powiat mławski; ciechanowsko-płocki;Mazowieckie;1413.00;18.00;14.00;907;193.00;4804.00;5946.00;NA;NA;21847.00;42539.00;11536.00;3805.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1142014000.00;1997.00;Powiat nowodworski; warszawski;Mazowieckie;1414.00;20.00;14.00;908;345.00;4073.00;6372.00;NA;NA;20455.00;43803.00;10020.00;4432.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1141915000.00;1997.00;Powiat ostrołęcki; ostrołęcko-siedlecki;Mazowieckie;1415.00;19.00;14.00;909;193.00;1479.00;3651.00;NA;NA;25868.00;44804.00;13120.00;2461.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1141916000.00;1997.00;Powiat ostrowski; ostrołęcko-siedlecki;Mazowieckie;1416.00;19.00;14.00;910;169.00;5255.00;6482.00;NA;NA;22423.00;43524.00;13068.00;4127.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1142017000.00;1997.00;Powiat otwocki; warszawski;Mazowieckie;1417.00;20.00;14.00;911;177.00;8631.00;14227.00;NA;NA;28262.00;66364.00;16979.00;9285.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1142018000.00;1997.00;Powiat piaseczyński; warszawski;Mazowieckie;1418.00;20.00;14.00;912;454.00;16998.00;15536.00;NA;NA;25616.00;62965.00;15279.00;10148.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1141819000.00;1997.00;Powiat płocki; ciechanowsko-płocki;Mazowieckie;1419.00;18.00;14.00;913;726.00;3541.00;5468.00;NA;NA;29498.00;60378.00;16995.00;3786.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1141820000.00;1997.00;Powiat płoński; ciechanowsko-płocki;Mazowieckie;1420.00;18.00;14.00;914;1252.00;5215.00;6798.00;NA;NA;24688.00;52298.00;14163.00;4305.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1142021000.00;1997.00;Powiat pruszkowski; warszawski;Mazowieckie;1421.00;20.00;14.00;915;427.00;14898.00;16982.00;NA;NA;30711.00;83403.00;19774.00;14349.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1141922000.00;1997.00;Powiat przasnyski; ostrołęcko-siedlecki;Mazowieckie;1422.00;19.00;14.00;916;355.00;2578.00;3984.00;NA;NA;16280.00;30893.00;8264.00;3282.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1142123000.00;1997.00;Powiat przysuski; radomski;Mazowieckie;1423.00;21.00;14.00;917;122.00;2258.00;3037.00;NA;NA;13744.00;25214.00;8709.00;1743.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1141924000.00;1997.00;Powiat pułtuski; ostrołęcko-siedlecki;Mazowieckie;1424.00;19.00;14.00;918;247.00;1870.00;3931.00;NA;NA;14772.00;29030.00;7850.00;2812.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1142125000.00;1997.00;Powiat radomski; radomski;Mazowieckie;1425.00;21.00;14.00;919;427.00;9259.00;7750.00;NA;NA;43288.00;78290.00;20052.00;6143.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1141926000.00;1997.00;Powiat siedlecki; ostrołęcko-siedlecki;Mazowieckie;1426.00;19.00;14.00;920;270.00;1777.00;3123.00;NA;NA;23846.00;43386.00;14788.00;3052.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1141827000.00;1997.00;Powiat sierpecki; ciechanowsko-płocki;Mazowieckie;1427.00;18.00;14.00;921;311.00;2850.00;4550.00;NA;NA;16215.00;31610.00;8603.00;2134.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1142028000.00;1997.00;Powiat sochaczewski; warszawski;Mazowieckie;1428.00;20.00;14.00;922;246.00;6063.00;8738.00;NA;NA;22868.00;49517.00;12481.00;4771.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1141929000.00;1997.00;Powiat sokołowski; ostrołęcko-siedlecki;Mazowieckie;1429.00;19.00;14.00;923;219.00;3954.00;5158.00;NA;NA;16696.00;33109.00;11649.00;2703.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1142130000.00;1997.00;Powiat szydłowiecki; radomski;Mazowieckie;1430.00;21.00;14.00;924;120.00;1655.00;2923.00;NA;NA;13463.00;25269.00;6926.00;1728.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1142032000.00;1997.00;Powiat warszawski zachodni; warszawski;Mazowieckie;1432.00;20.00;14.00;925;959.00;10222.00;10301.00;NA;NA;21109.00;51785.00;12672.00;8389.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1141933000.00;1997.00;Powiat węgrowski; ostrołęcko-siedlecki;Mazowieckie;1433.00;19.00;14.00;926;181.00;2649.00;4865.00;NA;NA;20244.00;39191.00;12180.00;3280.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1142034000.00;1997.00;Powiat wołomiński; warszawski;Mazowieckie;1434.00;20.00;14.00;927;339.00;18656.00;13785.00;NA;NA;48425.00;106206.00;24043.00;14426.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1141935000.00;1997.00;Powiat wyszkowski; ostrołęcko-siedlecki;Mazowieckie;1435.00;19.00;14.00;928;176.00;4756.00;5778.00;NA;NA;21633.00;40348.00;9419.00;4156.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1142136000.00;1997.00;Powiat zwoleński; radomski;Mazowieckie;1436.00;21.00;14.00;929;137.00;1164.00;2588.00;NA;NA;10852.00;20969.00;6959.00;1402.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1141837000.00;1997.00;Powiat żuromiński; ciechanowsko-płocki;Mazowieckie;1437.00;18.00;14.00;930;160.00;1528.00;2717.00;NA;NA;12258.00;23202.00;6820.00;1842.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1142038000.00;1997.00;Powiat żyrardowski; warszawski;Mazowieckie;1438.00;20.00;14.00;931;249.00;5712.00;7334.00;NA;NA;18888.00;45798.00;11779.00;4765.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
